,BJD - 2454833, Corrected Flux
2011,2109.15660617,1.136655941
2012,2109.17703789,1.045584265
2013,2109.19746941,1.080700903
2014,2109.21790103,1.431212478
2015,2109.29962761,1.067758373
2016,2109.32005923,1.054854214
2017,2109.34049095,1.061985916
2018,2109.36092247,1.057693626
2019,2109.38135409,1.055419648
2020,2109.40178581,1.062833249
2021,2109.42221733,1.071532092
2022,2109.44264895,1.074856993
2023,2109.46308067,1.0798059
2024,2109.48351219,1.087401898
2025,2109.52437553,1.040235779
2026,2109.54480705,1.037799031
2027,2109.56523877,1.030245874
2028,2109.58567039,1.023062408
2029,2109.60610192,1.029115869
2030,2109.62653364,1.039919674
2031,2109.64696526,1.045448679
2032,2109.66739688,1.058574462
2033,2109.6878285,1.07292105
2034,2109.70826012,1.088262278
2035,2109.72869174,1.091566294
2036,2109.76955499,1.055762758
2037,2109.78998661,1.06696428
2038,2109.81041833,1.070563419
2039,2109.83084985,1.06717201
2040,2109.85128157,1.070929644
2041,2109.87171309,1.078049836
2042,2109.89214472,1.070981744
2043,2109.91257644,1.054342988
2044,2109.93300796,1.042248075
2045,2109.95343958,1.029667384
2046,2109.9738713,1.01802455
2047,2110.01473455,0.940096078
2048,2110.03516617,0.925381978
2049,2110.05559769,0.921605911
2050,2110.07602942,0.901717844
2051,2110.09646104,0.875893779
2052,2110.11689256,0.855372121
2053,2110.13732428,0.834981706
2054,2110.15775591,0.813576136
2055,2110.17818753,0.802117128
2056,2110.19861915,0.787874295
2057,2110.21905078,0.765000196
2058,2110.28034565,0.554610748
2059,2110.30077737,0.500461467
2060,2110.32120899,0.465489639
2061,2110.34164052,0.443165922
2062,2110.36207224,0.42646841
2063,2110.38250386,0.413235211
2064,2110.40293549,0.410164893
2065,2110.42336711,0.404700785
2066,2110.44379873,0.413254267
2067,2110.46423036,0.435155382
2068,2110.5050935,0.443636224
2069,2110.52552523,0.46214203
2070,2110.54595685,0.47916258
2071,2110.56638838,0.497859901
2072,2110.5868201,0.537247419
2073,2110.60725173,0.574439788
2074,2110.62768345,0.619554424
2075,2110.64811498,0.679041753
2076,2110.6685466,0.732149467
2077,2110.68897832,0.777056066
2078,2110.70940985,0.747019185
2079,2110.77070472,0.640432577
2080,2110.79113635,0.779029981
2081,2110.81156807,0.936045483
2082,2110.8319996,0.871302716
2083,2110.85243132,0.891046509
2084,2110.87286295,0.830544939
2085,2110.89329458,0.763561886
2086,2110.9137262,0.716945442
2087,2110.93415783,0.691200584
2088,2110.95458945,0.65698689
2089,2110.97502108,0.629069941
