,EPIC911
2082.12603621,93977.7439396
2082.14646802,93244.3085118
2082.16689993,92460.3944565
2082.18733164,91454.9314965
2082.20776345,90654.9153218
2082.22819536,89984.6051645
2082.24862706,89371.6455566
2082.26905887,88697.9678193
2082.28949078,87870.0237054
2082.30992248,87080.9347481
2082.33035429,86504.8253015
2082.3507862,86113.5905811
2082.3712179,85775.6588802
2082.39164971,85633.1705749
2082.41208162,85787.536969
2082.43251342,86474.3850277
2082.45294523,87288.7847802
2082.47337703,88565.8793306
2082.49380884,89768.1605044
2082.51424074,90935.8152029
2082.53467244,92173.3826128
2082.55510425,93386.3271944
2082.57553615,94450.119335
2082.59596785,95274.7993222
2082.61639966,95777.0773038
2082.63683156,96361.1639201
2082.65726326,96929.2288487
2082.67769506,98034.4898835
2082.69812696,98421.3132154
2082.71855867,98896.210009
2082.73899047,99322.1566432
2082.75942237,100040.387937
2082.77985407,100684.34583
2082.80028597,101343.007401
2082.82071777,102040.129866
2082.84114947,102597.124452
2082.86158137,103138.124024
2082.88201317,103635.941841
2082.90244486,104002.687832
2082.92287676,104466.865125
2082.94330856,104719.374667
2082.96374026,105125.175831
2082.98417216,105313.843231
2083.00460395,105530.188884
2083.02503565,105743.829143
2083.04546755,106045.370007
2083.06589934,106221.093177
2083.08633104,106377.642711
2083.10676294,106578.283815
2083.12719473,106895.101628
2083.14762643,107039.363691
2083.16805832,107170.584114
2083.18849012,107171.363436
2083.20892201,107162.765083
2083.22935371,107219.265584
2083.2497855,107225.212057
2083.27021739,107050.349936
2083.29064909,106867.476109
2083.31108088,106699.719782
2083.33151277,106659.836227
2083.35194457,106614.343608
2083.37237626,106556.590907
2083.39280815,106724.772148
2083.41323994,106783.811701
2083.43367163,106854.844881
2083.45410353,106975.660442
2083.47453532,107062.46127
2083.49496701,107262.138835
2083.5153989,107398.672535
2083.53583069,107544.068802
2083.55626258,107676.666948
2083.57669427,107873.172197
2083.59712606,108164.604068
2083.61755785,108494.640058
2083.63798964,108869.914405
2083.65842132,109264.517404
2083.67885321,109697.985052
2083.699285,110139.719123
2083.71971669,110526.804571
2083.74014858,110820.436796
2083.76058036,
2083.78101215,111774.285862
2083.80144394,112110.974954
2083.82187572,112584.532619
2083.84230751,112991.185981
2083.86273929,113509.439901
2083.88317108,113963.212064
2083.90360287,114579.025803
2083.92403475,115067.339165
2083.94446643,115541.830354
2083.96489832,116027.858112
2083.9853301,116522.065174
2084.00576179,116827.898545
2084.02619367,117240.683648
2084.04662545,117525.092508
2084.06705714,117859.529608
2084.08748902,118326.715758
2084.1079208,118616.488076
2084.12835249,118895.679143
2084.14878437,119113.713473
2084.16921615,119275.953761
2084.18964793,119611.189495
2084.21007971,119895.836795
2084.23051149,120201.976996
2084.25094327,120716.142067
2084.27137505,121118.614447
2084.29180683,121518.621437
2084.31223861,121860.983801
2084.33267039,122158.722616
2084.35310217,122465.972541
2084.37353395,122775.990997
2084.39396573,123042.70403
2084.41439751,123290.027639
2084.43482939,123564.66517
2084.45526107,123788.799225
2084.47569284,124052.660738
2084.49612472,124258.549508
2084.5165564,124473.73287
2084.53698818,124704.768289
2084.55742005,124964.323274
2084.57785173,125204.965669
2084.59828351,125368.035277
2084.61871538,125529.949448
2084.63914706,125771.929938
2084.65957883,125987.119803
2084.68001071,126510.007178
2084.70044238,126973.446433
2084.72087426,127037.206298
2084.74130603,127295.465484
2084.76173781,127519.006503
2084.78216958,127796.858085
2084.80260135,127957.526866
2084.82303313,128128.745168
2084.8434649,128261.642172
2084.86389667,128348.690274
2084.88432844,128490.39275
2084.90476032,128528.178565
2084.92519199,128609.583336
2084.94562376,128765.479
2084.96605563,128757.006166
2084.9864873,128961.631577
2085.00691907,129021.635165
2085.02735094,129124.060326
2085.04778261,129249.0567
2085.06821439,129305.20883
2085.08864626,129374.518657
2085.10907792,129555.316
2085.12950979,129622.312565
2085.14994146,129667.110402
2085.17037323,129792.437298
2085.1908051,129852.351825
2085.21123677,129877.819734
2085.23166854,129708.143446
2085.25210041,129747.526841
2085.27253217,129749.965681
2085.29296384,129722.365487
2085.31339571,129691.188625
2085.33382747,129638.202915
2085.35425914,129610.406328
2085.37469101,129620.680218
2085.39512277,129627.988919
2085.41555444,129687.743821
2085.4359863,129735.992071
2085.45641807,129729.951491
2085.47684993,129661.697188
2085.4972816,129626.968647
2085.51771336,129557.746593
2085.53814523,129584.857388
2085.55857689,129567.590538
2085.57900866,129888.126114
2085.59944052,130947.943926
2085.61987218,130337.029078
2085.64030395,130095.871767
2085.66073581,130028.652622
2085.68116747,129983.354453
2085.70159923,129976.912589
2085.72203109,
2085.74246276,129828.867674
2085.76289452,129607.005893
2085.78332638,129337.987016
2085.80375814,128943.389235
2085.8241899,128537.897085
2085.84462166,128116.707352
2085.86505332,127805.149447
2085.88548518,127508.382958
2085.90591694,127238.002576
2085.9263486,126864.860523
2085.94678046,126251.147595
2085.96721222,125669.024719
2085.98764388,125173.386414
2086.00807574,124739.247501
2086.02850749,124073.408401
2086.04893915,123531.925009
2086.06937101,123092.835446
2086.08980277,122890.692892
2086.11023452,122607.785065
2086.13066628,122129.667039
2086.15109804,121784.199485
2086.17152979,121347.806884
2086.19196155,120967.217786
2086.21239331,120909.607469
2086.23282516,120776.344737
2086.25325692,120619.521156
2086.27368857,120353.508684
2086.29412043,120186.086834
2086.31455218,119920.458142
2086.33498384,119705.887729
2086.35541569,119658.756722
2086.37584744,119668.215625
2086.3962791,119596.185937
2086.41671095,119450.610518
2086.4371427,119424.740511
2086.45757436,119516.341087
2086.47800621,119503.832587
2086.49843796,119414.207006
2086.51886962,119494.671877
2086.53930147,119428.574768
2086.55973312,119240.688328
2086.58016497,118886.809784
2086.60059672,118708.699857
2086.62102847,118574.062479
2086.64146022,118221.235261
2086.66189197,117809.80884
2086.68232372,117202.225945
2086.70275547,116567.697055
2086.72318722,116032.747597
2086.74361897,115385.559087
2086.76405072,114729.048269
2086.78448247,114093.896421
2086.80491422,113541.61076
2086.82534607,113337.472258
2086.84577772,113290.206873
2086.86620947,113098.409559
2086.88664131,112731.6158
2086.90707296,112521.660014
2086.92750481,112026.825817
2086.94793656,111794.626765
2086.9683682,111555.374571
2086.98880005,111185.557513
2087.0092318,110541.505646
2087.02966344,109759.942864
2087.05009529,109012.117282
2087.07052703,108178.743063
2087.09095878,107234.425367
2087.11139052,106315.887948
2087.13182227,105455.785836
2087.15225401,104495.502876
2087.17268576,103691.96306
2087.1931175,103056.668998
2087.21354925,102385.748814
2087.23398099,101919.313694
2087.25441273,101571.807498
2087.27484458,101512.509069
2087.29527622,101444.990397
2087.31570796,101476.307269
2087.3361398,101335.948095
2087.35657145,101378.295892
2087.37700319,101458.727559
2087.39743503,101508.373627
2087.41786667,101665.136344
2087.43829841,102189.579503
2087.45873026,102899.410085
2087.4791619,103348.24304
2087.49959364,103382.668312
2087.52002548,103359.47908
2087.54045712,103207.138146
2087.56088886,103299.001968
2087.5813207,103600.133601
2087.60175234,104001.329912
2087.62218418,104615.364508
2087.64261591,105488.672203
2087.66304765,106412.979684
2087.68347939,
2087.70391113,108788.695236
2087.72434287,109792.474588
2087.74477471,110446.546876
2087.76520634,110936.080064
2087.78563808,111333.098705
2087.80606992,111591.744388
2087.82650156,111727.753024
2087.84693329,111863.147171
2087.86736513,112066.544044
2087.88779676,112173.040521
2087.9082285,112123.220039
2087.92866034,112041.163762
2087.94909197,111822.00958
2087.96952371,111639.619287
2087.98995544,111485.086991
2088.01038718,111172.760807
2088.03081901,110798.410534
2088.05125065,110572.252133
2088.07168238,110248.792494
2088.09211421,109888.436353
2088.11254595,109504.833586
2088.13297758,109069.165515
2088.15340941,108531.462054
2088.17384115,107883.230079
2088.19427278,107159.664887
2088.21470461,106440.787962
2088.23513634,105753.050859
2088.25556798,105161.971132
2088.27599981,104750.980751
2088.29643154,104415.215982
2088.31686317,104196.679226
2088.337295,103937.472296
2088.35772673,103772.403299
2088.37815856,103657.353101
2088.39859019,103510.326903
2088.41902193,103370.089009
2088.43945376,103269.608351
2088.45988539,103248.809951
2088.48031711,103346.870784
2088.50074894,103409.637164
2088.52118057,103530.378537
2088.5416123,103664.129874
2088.56204413,103814.22608
2088.58247586,103957.574896
2088.60290749,104031.798268
2088.62333932,104221.78758
2088.64377104,104589.038707
2088.66420267,104873.825734
2088.6846345,105155.270859
2088.70506622,105412.463228
2088.72549795,105906.057408
2088.74592968,106508.513636
2088.7663613,107864.589896
2088.78679313,108771.95908
2088.80722486,108973.022439
2088.82765648,109351.215189
2088.84808831,109778.250575
2088.86852003,110293.88251
2088.88895166,110758.855324
2088.90938348,111117.471525
2088.92981521,111376.071425
2088.95024693,111507.494197
2088.97067866,111588.99805
2088.99111038,111590.479286
2089.0115421,111563.289108
2089.03197383,111451.389566
2089.05240555,111415.95939
2089.07283737,111357.153963
2089.0932691,111246.945537
2089.11370072,111248.029534
2089.13413254,111264.458867
2089.15456426,111460.136221
2089.17499589,111359.53825
2089.19542771,111206.499102
2089.21585943,111146.673638
2089.23629105,111105.848747
2089.25672287,111033.626622
2089.27715459,111064.924809
2089.29758621,111044.721163
2089.31801803,111071.321568
2089.33844975,111234.102765
2089.35888137,111357.723184
2089.37931319,111567.953119
2089.39974481,111704.944976
2089.42017663,111789.340825
2089.44060835,111924.032533
2089.46103997,112075.328217
2089.48147179,112275.380215
2089.50190351,112287.503673
2089.52233523,112399.250812
2089.54276694,112390.491753
2089.56319866,112339.149122
2089.58363038,112238.36207
2089.6040621,112094.643229
2089.62449381,111923.574599
2089.64492553,
2089.66535735,111293.140654
2089.68578896,110923.650438
2089.70622068,110586.731202
2089.7266525,110192.421064
2089.74708411,109732.427222
2089.76751593,109346.014508
2089.78794764,108977.714021
2089.80837926,108516.388143
2089.82881107,108089.140304
2089.84924279,107662.506166
2089.8696744,107302.319343
2089.89010622,106975.067186
2089.91053793,106703.794491
2089.93096965,106408.643399
2089.95140136,105952.003619
2089.97183307,105501.15358
2089.99226479,104951.791294
2090.0126965,104767.96747
2090.03312821,104064.752969
2090.05355993,103352.959275
2090.07399164,103074.057472
2090.09442335,102779.880283
2090.11485516,102619.259465
2090.13528677,102394.596325
2090.15571849,102142.01995
2090.1761503,102066.804507
2090.19658191,102166.883236
2090.21701362,102533.490221
2090.23744543,102835.954558
2090.25787704,103015.608319
2090.27830875,102968.175523
2090.29874056,102947.45245
2090.31917217,103006.719075
2090.33960388,103040.751611
2090.36003569,102993.532873
2090.3804673,102830.926834
2090.40089901,102720.894987
2090.42133082,102611.636421
2090.44176243,102644.995017
2090.46219424,102455.209211
2090.48262594,102245.802137
2090.50305765,102143.982816
2090.52348936,102161.819197
2090.54392107,102489.962979
2090.56435278,102747.699447
2090.58478448,103048.997786
2090.60521619,103241.69356
2090.6256479,103410.62979
2090.6460797,103566.477859
2090.66651131,103962.199516
2090.68694302,104300.856672
2090.70737482,104594.329573
2090.72780643,104702.877558
2090.74823813,104865.537401
2090.76866994,105006.393426
2090.78910154,105103.857704
2090.80953335,106461.3112
2090.82996505,104703.439233
2090.85039666,104463.149576
2090.87082846,104305.306215
2090.89126007,104223.823831
2090.91169177,104027.943246
2090.93212358,103751.199661
2090.95255518,103410.153494
2090.97298688,103079.160024
2090.99341869,102771.154807
2091.01385039,102556.935178
2091.03428199,102333.542105
2091.05471379,101763.441535
2091.0751455,101095.367422
2091.0955772,100425.362204
2091.1160089,99629.867292
2091.1364406,98871.1053748
2091.1568724,98342.7183749
2091.17730401,97844.0722431
2091.19773571,97292.140988
2091.21816751,96906.7054969
2091.23859911,96734.2107263
2091.25903081,96577.5713811
2091.27946261,96560.4711186
2091.29989421,96355.1055347
2091.32032591,95997.4417449
2091.34075771,95685.8458772
2091.36118931,95374.3954936
2091.38162101,94990.6320127
2091.40205281,94811.8161317
2091.42248441,94777.722894
2091.44291621,94872.1736388
2091.46334791,94992.7189096
2091.4837796,95322.2463217
2091.5042113,95593.3978431
2091.524643,95911.7788051
2091.5450747,96139.6021568
2091.5655064,96421.7639995
2091.58593809,96565.1729332
2091.60636969,
2091.62680149,91678.9496014
2091.64723318,96355.7801468
2091.66766478,96496.2415458
2091.68809658,96738.0713248
2091.70852827,97080.2230945
2091.72895987,97578.3346437
2091.74939167,97747.886187
2091.76982336,97975.8856517
2091.79025516,98220.4040604
2091.81068675,98526.8679981
2091.83111845,98753.1447535
2091.85155024,99106.9007424
2091.87198184,99575.431343
2091.89241353,100043.699456
2091.91284533,100519.192311
2091.93327692,100955.586619
2091.95370861,101397.150004
2091.97414041,101968.445091
2091.9945721,102535.74676
2092.0150037,103062.136792
2092.03543549,103441.565279
2092.05586718,103801.583203
2092.07629877,104155.703867
2092.09673057,104496.32309
2092.11716226,104868.12616
2092.13759405,105259.209147
2092.15802564,105239.447266
2092.17845734,105255.246135
2092.19888913,105343.146087
2092.21932072,105460.643271
2092.23975241,105649.351169
2092.2601841,105941.029013
2092.28061579,106258.768876
2092.30104738,107052.357463
2092.32147917,107099.625423
2092.34191086,107554.799352
2092.36234255,107886.222648
2092.38277424,108140.747052
2092.40320593,108552.04791
2092.42363772,108952.949766
2092.44406931,109234.935764
2092.464501,109587.695243
2092.48493279,109963.187857
2092.50536448,110370.184056
2092.52579607,110710.461577
2092.54622786,111114.96312
2092.56665955,111549.760924
2092.58709113,111972.18486
2092.60752292,112480.412198
2092.62795461,112845.344595
2092.6483862,113156.364144
2092.66881799,113540.153141
2092.68924967,114034.566041
2092.70968126,114425.420953
2092.73011305,114838.210601
2092.75054473,115272.247321
2092.77097652,115720.093447
2092.79140811,116017.645869
2092.81183979,116430.449363
2092.83227158,116801.491504
2092.85270316,117163.997072
2092.87313485,117452.914774
2092.89356663,117717.069988
2092.91399822,117992.25395
2092.9344299,118233.296148
2092.95486169,118472.38908
2092.97529337,118696.558604
2092.99572496,118916.227891
2093.01615674,119139.129541
2093.03658833,119427.04878
2093.05702001,119665.706068
2093.07745179,119874.955552
2093.09788338,120092.647637
2093.11831516,120343.25294
2093.13874685,120482.306123
2093.15917843,120612.123629
2093.17961021,120726.741535
2093.20004189,120826.581957
2093.22047348,120994.930837
2093.24090526,121091.495458
2093.26133694,121231.207639
2093.28176852,121281.997168
2093.3022003,121445.158325
2093.32263199,121505.766418
2093.34306367,121655.678779
2093.36349535,121759.55336
2093.38392703,121896.260028
2093.40435881,121978.616416
2093.42479039,122055.549964
2093.44522207,122153.857093
2093.46565385,122110.508111
2093.48608553,122168.466894
2093.50651711,122135.232698
2093.52694889,122231.783119
2093.54738057,122246.17506
2093.56781215,
2093.58824393,122504.891857
2093.60867561,122559.508027
2093.62910719,122705.015463
2093.64953897,122827.697136
2093.66997065,122942.368632
2093.69040223,123046.616102
2093.710834,123124.03429
2093.73126568,123298.377307
2093.75169736,125628.20834
2093.77212904,125431.937208
2093.79256061,125044.939844
2093.81299239,125045.386786
2093.83342407,125161.347545
2093.85385575,125117.648222
2093.87428742,125170.429655
2093.8947191,125190.66922
2093.91515078,125164.594242
2093.93558245,125057.392209
2093.95601413,125095.169037
2093.97644581,125199.216305
2093.99687748,125319.998599
2094.01730916,125499.413244
2094.03774093,125729.58023
2094.05817261,125988.404889
2094.07860418,126266.980259
2094.09903596,126621.570474
2094.11946763,126734.712058
2094.13989921,126716.216737
2094.16033098,126569.725179
2094.18076266,126335.865759
2094.20119423,125984.066613
2094.221626,125809.799791
2094.24205768,125506.55377
2094.26248925,125181.884741
2094.28292103,124847.618262
2094.3033527,124624.495811
2094.32378447,124468.618794
2094.34421604,124248.373842
2094.36464772,124046.452967
2094.38507939,123799.84285
2094.40551106,123550.4603
2094.42594273,123466.66022
2094.44637441,123588.022942
2094.46680608,124038.55688
2094.48723775,123980.671327
2094.50766942,123700.934259
2094.52810109,123503.42758
2094.54853277,123411.019346
2094.56896454,123430.91287
2094.58939611,123517.125885
2094.60982778,123756.930398
2094.63025955,124072.718536
2094.65069112,124165.92832
2094.67112289,124005.77691
2094.69155456,123724.587067
2094.71198613,123362.158329
2094.7324179,122960.22514
2094.75284957,122578.371459
2094.77328114,122280.995513
2094.79371291,122099.593916
2094.81414458,121935.039541
2094.83457615,121675.846716
2094.85500792,121336.669635
2094.87543958,120924.348943
2094.89587125,120636.769319
2094.91630292,120416.27916
2094.93673459,120121.582488
2094.95716636,120009.415421
2094.97759793,119799.26018
2094.99802959,119579.369682
2095.01846136,119378.91933
2095.03889303,119245.720792
2095.0593246,119213.719159
2095.07975636,118832.583579
2095.10018803,118565.794016
2095.1206196,118127.419922
2095.14105136,117878.952842
2095.16148293,117651.204047
2095.1819146,117513.721895
2095.20234636,117600.801491
2095.22277793,117546.817813
2095.24320969,117714.620277
2095.26364136,117940.949879
2095.28407292,117953.053206
2095.30450469,117993.540908
2095.32493636,118045.008262
2095.34536792,118075.685713
2095.36579969,117840.359662
2095.38623135,117291.195892
2095.40666301,116808.936373
2095.42709468,116451.726191
2095.44752634,116051.23963
2095.46795801,115604.1812
2095.48838967,114985.267369
2095.50882134,114547.410829
2095.529253,
2095.54968476,113583.150446
2095.57011633,113155.192507
2095.59054809,112660.134716
2095.61097975,112434.840271
2095.63141131,111995.524704
2095.65184308,111852.428823
2095.67227474,111618.132823
2095.6927063,111401.418839
2095.71313806,111049.817083
2095.73356973,110706.043295
2095.75400129,110384.594477
2095.77443305,109895.017119
2095.79486471,109395.981601
2095.81529627,109008.758751
2095.83572804,108552.519356
2095.8561597,108197.735365
2095.87659136,107669.303149
2095.89702302,106980.842224
2095.91745468,106521.443657
2095.93788634,106349.515987
2095.958318,106063.271729
2095.97874966,105711.733168
2095.99918132,105496.328489
2096.01961298,106308.820719
2096.04004464,106756.415332
2096.0604764,105987.722851
2096.08090796,105114.703407
2096.10133962,104658.200372
2096.12177138,104122.199773
2096.14220294,103495.186577
2096.1626347,102983.53841
2096.18306635,102380.150473
2096.20349791,102083.32695
2096.22392967,101817.246794
2096.24436133,101451.774832
2096.26479289,101022.991015
2096.28522465,100876.981771
2096.3056563,100934.858059
2096.32608786,100991.093214
2096.34651962,100959.531212
2096.36695128,101106.824927
2096.38738293,101219.400908
2096.40781459,101435.2907
2096.42824625,101809.540307
2096.44867801,102190.13095
2096.46910956,102472.173781
2096.48954122,102819.556314
2096.50997298,103247.022452
2096.53040453,103533.355487
2096.55083619,103751.435546
2096.57126794,104314.248688
2096.5916995,103736.814499
2096.61213116,103166.620361
2096.63256291,102685.74947
2096.65299447,102104.406732
2096.67342612,101621.841576
2096.69385788,101197.943227
2096.71428943,100695.960904
2096.73472119,100188.876731
2096.75515284,99808.0685204
2096.7755844,99417.3860741
2096.79601615,99094.7794669
2096.8164478,98731.4715279
2096.83687936,98370.3246887
2096.85731111,98394.6735012
2096.87774277,98601.9761409
2096.89817442,99091.8363433
2096.91860607,100111.864755
2096.93903773,101450.204807
2096.95946938,102285.536767
2096.97990103,102842.244529
2097.00033269,103368.343452
2097.02076444,103695.280312
2097.04119609,104054.81702
2097.06162765,104220.734426
2097.0820594,104254.527634
2097.10249105,104410.857319
2097.1229226,104459.491673
2097.14335435,104319.927661
2097.16378601,104424.154472
2097.18421756,104434.380817
2097.20464931,104451.490412
2097.22508096,104593.882235
2097.24551251,104891.544624
2097.26594426,105283.233976
2097.28637582,105749.420872
2097.30680747,106027.138512
2097.32723922,106214.242877
2097.34767077,106337.245575
2097.36810252,106368.800548
2097.38853417,106432.649598
2097.40896582,106201.617163
2097.42939747,105906.12558
2097.44982912,105587.637132
2097.47026077,105623.825963
2097.49069242,
2097.51112407,102824.08444
2097.53155572,105781.183594
2097.55198747,105635.019284
2097.57241902,105477.671474
2097.59285067,105334.697355
2097.61328241,105364.460446
2097.63371396,105443.912715
2097.65414571,105659.126261
2097.67457736,105875.849516
2097.69500891,106028.940592
2097.71544066,106339.228579
2097.73587231,106568.058855
2097.75630385,106893.194582
2097.7767356,107248.997918
2097.79716725,107512.858559
2097.8175988,107758.540584
2097.83803054,108035.150197
2097.85846219,108303.305603
2097.87889384,108544.935448
2097.89932549,108673.48752
2097.91975713,108941.975891
2097.94018878,109268.456671
2097.96062043,109458.103653
2097.98105207,109709.604602
2098.00148372,109930.041045
2098.02191537,110053.08414
2098.04234701,110123.085435
2098.06277866,110322.378652
2098.0832103,110516.789407
2098.10364195,110674.876376
2098.1240737,110839.573731
2098.14450524,110828.813801
2098.16493689,110891.384838
2098.18536863,111155.326776
2098.20580018,111452.348918
2098.22623192,111636.525089
2098.24666357,111825.997203
2098.26709511,111988.811918
2098.28752686,112422.535781
2098.3079585,112610.127985
2098.32839005,112895.98313
2098.34882179,113037.431824
2098.36925343,113156.058821
2098.38968508,113186.439704
2098.41011672,113225.121092
2098.43054837,113253.647485
2098.45098001,113177.881002
2098.47141165,113359.329706
2098.4918433,113227.348991
2098.51227504,112714.06926
2098.53270658,112519.043145
2098.55313823,112263.301934
2098.57356997,111966.251136
2098.59400161,111687.058975
2098.61443315,111580.08316
2098.6348649,111426.384857
2098.65529644,111276.384368
2098.67572808,111110.245085
2098.69615982,110940.669274
2098.71659137,110835.659317
2098.73702301,110618.053936
2098.75745475,110422.326492
2098.77788629,110245.704193
2098.79831803,110072.440571
2098.81874967,110017.207662
2098.83918122,110099.951772
2098.85961296,110173.958384
2098.8800446,110242.993709
2098.90047614,110299.619616
2098.92090788,110490.38935
2098.94133952,110492.130291
2098.96177116,110335.894005
2098.9822028,110163.486051
2099.00263444,109890.914293
2099.02306608,109725.591
2099.04349782,109595.770128
2099.06392936,109441.324761
2099.0843611,108956.963287
2099.10479274,108142.205763
2099.12522428,107407.555523
2099.14565602,106535.720927
2099.16608766,105807.042552
2099.1865192,105068.502748
2099.20695094,104390.644849
2099.22738258,103564.969092
2099.24781412,102755.045347
2099.26824586,101883.473792
2099.2886775,101038.748601
2099.30910903,99969.0166657
2099.32954077,98552.6704479
2099.34997241,96995.9982502
2099.37040405,95564.6399227
2099.39083569,94425.0687395
2099.41126733,93441.7374781
2099.43169896,92502.4603443
2099.4521306,
2099.47256224,90811.4379548
2099.49299388,90264.9269742
2099.51342551,89848.3517478
2099.53385715,89542.9614967
2099.55428879,89410.2622654
2099.57472043,89496.4568269
2099.59515216,89404.4514655
2099.6155838,89028.0347253
2099.63601534,88550.56765
2099.65644707,87900.0413452
2099.67687871,87204.6592632
2099.69731025,86607.3777557
2099.71774198,86202.9510579
2099.73817362,85822.8904525
2099.75860516,85828.348879
2099.77903689,86150.3631382
2099.79946853,86845.1291822
2099.81990006,87446.55762
2099.8403318,87828.2386151
2099.86076344,88073.211245
2099.88119517,88320.5702139
2099.90162671,88876.7745893
2099.92205834,89464.6858272
2099.94249008,89950.425714
2099.96292161,90413.9885447
2099.98335325,90805.2519159
2100.00378498,91356.8793808
2100.02421652,91702.2563897
2100.04464815,91781.9231002
2100.06507979,91812.6820901
2100.08551142,91591.7083437
2100.10594305,91436.456093
2100.12637479,91596.6822977
2100.14680632,91826.966954
2100.16723806,92075.3944096
2100.18766969,92088.2315644
2100.20810122,91839.6589132
2100.22853296,91169.5043844
2100.24896459,90402.3503046
2100.26939612,89738.4119507
2100.28982786,89029.9258994
2100.31025949,88519.7355027
2100.33069102,88183.4264146
2100.35112276,87631.7394379
2100.37155439,86931.4517386
2100.39198592,86359.0703121
2100.41241766,86012.3282631
2100.43284929,86090.2242614
2100.45328102,86345.2988567
2100.47371255,86544.8256406
2100.49414419,86930.4927693
2100.51457592,87424.4964524
2100.53500745,87944.2327211
2100.55543908,88475.5656156
2100.57587081,89170.0283143
2100.59630245,90125.197824
2100.61673398,91202.3339898
2100.63716571,92156.0616596
2100.65759734,93320.4788677
2100.67802887,94534.0950237
2100.6984606,95569.9092139
2100.71889224,96413.0406275
2100.73932397,97168.0459415
2100.7597555,98115.0480247
2100.78018713,98759.1497829
2100.80061876,99380.6952243
2100.82105039,99970.640841
2100.84148192,100312.025294
2100.86191365,100619.080278
2100.88234528,101008.22312
2100.90277681,101276.850113
2100.92320854,101340.712326
2100.94364017,101293.204399
2100.9640718,101220.704695
2100.98450343,101187.790434
2101.00493506,101236.293883
2101.02536679,101243.439347
2101.04579832,101141.055311
2101.06622995,101037.919653
2101.08666168,100889.422054
2101.10709331,100812.548389
2101.12752484,100619.899285
2101.14795657,100541.37112
2101.1683882,100528.337526
2101.18881973,100585.544931
2101.20925146,100650.587796
2101.22968308,100831.615977
2101.25011481,101005.889969
2101.27054634,101298.264781
2101.29097797,101542.638798
2101.3114097,101872.494103
2101.33184123,102214.794013
2101.35227285,102560.292602
2101.37270458,102996.206318
2101.39313611,103343.383973
2101.41356774,
2101.43399937,104218.219931
2101.45443099,104607.064555
2101.47486262,104910.753157
2101.49529425,105245.860506
2101.51572588,105553.067439
2101.5361576,106014.692572
2101.55658913,106612.589749
2101.57702076,107209.172761
2101.59745249,107928.141791
2101.61788401,108686.214294
2101.63831564,109419.448464
2101.65874737,110061.793091
2101.67917899,110791.338176
2101.69961052,111536.818135
2101.72004225,112232.3592
2101.74047387,112813.210746
2101.7609054,113561.426304
2101.78133713,114162.515899
2101.80176875,114895.681088
2101.82220048,115522.339419
2101.84263201,116218.707551
2101.86306363,116851.287019
2101.88349536,117491.456124
2101.90392688,118075.192781
2101.92435851,118648.407123
2101.94479023,119333.268405
2101.96522176,119790.259745
2101.98565339,120277.756264
2102.00608511,120764.541166
2102.02651664,121228.718062
2102.04694836,121769.000535
2102.06737999,122130.473805
2102.08781161,122497.354701
2102.10824324,122907.963179
2102.12867486,123267.809414
2102.14910649,123609.629434
2102.16953811,123989.532629
2102.18996973,124363.114499
2102.21040126,124676.243619
2102.23083298,125035.266324
2102.25126461,125357.842217
2102.27169613,125645.530708
2102.29212786,125947.125515
2102.31255948,126190.200633
2102.3329912,126432.086202
2102.35342273,126737.992774
2102.37385435,126986.708456
2102.39428608,127171.196903
2102.4147176,127402.825374
2102.43514922,127644.47623
2102.45558095,127830.807094
2102.47601247,128048.3892
2102.49644409,128223.963438
2102.51687582,128399.67877
2102.53730734,128589.64745
2102.55773896,128714.756867
2102.57817069,128813.579842
2102.59860231,128945.380133
2102.61903393,129150.567124
2102.63946556,129380.062997
2102.65989718,129620.053355
2102.6803288,129910.643448
2102.70076042,129990.323714
2102.72119205,130054.2775
2102.74162377,130169.963441
2102.76205529,130335.077459
2102.78248691,130524.588651
2102.80291853,130602.492992
2102.82335016,130774.477167
2102.84378188,130888.603735
2102.8642135,130941.399604
2102.88464502,130957.007295
2102.90507674,130936.970926
2102.92550827,130914.804163
2102.94593989,130920.545068
2102.96637161,130879.335467
2102.98680313,130870.227861
2103.00723475,130908.639419
2103.02766647,130975.314417
2103.04809799,130990.325854
2103.06852962,130879.228176
2103.08896134,130775.239697
2103.10939296,130593.585402
2103.12982458,130455.280819
2103.1502562,130288.407695
2103.17068782,130000.19381
2103.19111944,129538.444592
2103.21155106,128995.936253
2103.23198268,128566.471277
2103.2524143,128270.185599
2103.27284592,128082.959962
2103.29327754,128019.512276
2103.31370926,128084.382506
2103.33414078,128299.140226
2103.3545724,128548.837845
2103.37500412,
2103.39543564,129181.744226
2103.41586736,129096.950316
2103.43629898,129072.677081
2103.4567305,129026.975365
2103.47716222,128951.207944
2103.49759384,128931.639797
2103.51802536,129242.746417
2103.53845708,129817.876713
2103.5588887,129974.698248
2103.57932032,131119.609062
2103.59975194,130963.781542
2103.62018346,130439.287602
2103.64061518,130047.426019
2103.6610468,129400.245324
2103.68147842,128751.729802
2103.70191004,128101.381967
2103.72234166,127544.138949
2103.74277327,127064.496382
2103.76320489,126659.402987
2103.78363651,126317.188277
2103.80406813,126082.04913
2103.82449985,125851.930389
2103.84493137,125558.870761
2103.86536299,125321.786067
2103.8857947,124993.815147
2103.90622622,124660.630441
2103.92665794,124404.136534
2103.94708956,123884.667159
2103.96752108,123115.748136
2103.9879528,122088.875981
