,EPIC512
2082.35028187,192364.022249
2082.37071351,198038.035
2082.39114524,205772.479273
2082.41157708,214460.900552
2082.43200881,224315.804433
2082.45244054,234704.191065
2082.47287227,244206.630885
2082.49330401,252525.621927
2082.51373584,259018.498558
2082.53416747,262630.074449
2082.5545992,264245.151617
2082.57503104,265899.945937
2082.59546267,267819.698403
2082.6158944,270452.33569
2082.63632623,274749.804351
2082.65675786,280287.210689
2082.67718959,287268.932791
2082.69762142,295800.609304
2082.71805305,305790.893639
2082.73848478,315379.877845
2082.75891661,322939.620875
2082.77934824,329015.824363
2082.79978007,333604.571656
2082.8202118,337216.538136
2082.84064343,339791.212693
2082.86107526,341737.801821
2082.88150699,343270.656244
2082.90193861,344574.547097
2082.92237044,345919.503438
2082.94280217,346891.618985
2082.9632338,347431.8399
2082.98366562,347677.968138
2083.00409735,347916.001128
2083.02452898,348133.619821
2083.04496081,348653.322411
2083.06539253,349698.409088
2083.08582416,350593.417142
2083.10625598,351396.308442
2083.12668771,351818.905055
2083.14711934,352131.538794
2083.16755116,352149.815777
2083.18798289,352085.942632
2083.20841471,352105.737495
2083.22884634,351761.22365
2083.24927806,350924.732959
2083.26970988,350524.463388
2083.29014151,350014.030716
2083.31057323,349401.827574
2083.33100506,348500.881774
2083.35143678,347663.228417
2083.3718684,346789.023871
2083.39230022,345871.286144
2083.41273195,344446.773297
2083.43316357,342957.942199
2083.45359539,341452.873006
2083.47402711,340622.699928
2083.49445874,340806.631419
2083.51489056,341286.491698
2083.53532228,342389.150218
2083.5557541,344114.00841
2083.57618572,345021.676084
2083.59661744,344718.81053
2083.61704916,343195.962764
2083.63748088,341198.730673
2083.6579125,339769.75349
2083.67834432,339082.896485
2083.69877604,338679.751011
2083.71920766,338391.792165
2083.73963948,338147.67853
2083.7600712,
2083.78050292,336877.205117
2083.80093464,336958.312762
2083.82136636,336743.377388
2083.84179808,337057.2556
2083.86222979,337124.685451
2083.88266151,336878.017052
2083.90309323,336788.834561
2083.92352505,336815.111749
2083.94395666,336931.054032
2083.96438848,336738.440439
2083.9848202,336675.115698
2084.00525181,336712.679852
2084.02568363,336690.588656
2084.04611535,336767.024997
2084.06654696,336877.217212
2084.08697878,336578.790413
2084.10741049,336114.004662
2084.12784211,335482.203392
2084.14827392,334930.806808
2084.16870564,334141.364527
2084.18913735,333044.525293
2084.20956907,332135.6851
2084.23000078,331025.125376
2084.2504325,330846.372547
2084.27086421,330685.810235
2084.29129592,330261.774352
2084.31172764,330051.052722
2084.33215935,330103.55215
2084.35259106,330165.872944
2084.37302278,329971.295468
2084.39345449,329449.311898
2084.4138862,329301.780233
2084.43431801,328919.237277
2084.45474962,328709.500686
2084.47518134,328341.555605
2084.49561315,328105.582697
2084.51604476,327611.550353
2084.53647647,326928.045211
2084.55690828,326365.333153
2084.57733989,325643.489285
2084.5977716,324050.175932
2084.61820341,322291.285187
2084.63863502,321230.493152
2084.65906673,320248.727447
2084.67949854,319379.790264
2084.69993015,318385.819625
2084.72036196,318878.544911
2084.74079367,318353.2196
2084.76122538,318349.653425
2084.78165709,318629.744631
2084.8020888,319363.798812
2084.82252051,320563.495077
2084.84295221,322073.086934
2084.86338392,323551.506299
2084.88381563,324780.949392
2084.90424744,325615.291778
2084.92467904,325712.764857
2084.94511075,325317.579268
2084.96554256,324180.518945
2084.98597416,323297.806308
2085.00640587,323095.892961
2085.02683768,323257.585965
2085.04726928,323832.335904
2085.06770099,324858.458187
2085.08813279,326493.014285
2085.1085644,328559.006606
2085.12899621,330798.397423
2085.14942781,332775.868276
2085.16985952,334440.952334
2085.19029132,335447.463742
2085.21072292,335603.960225
2085.23115463,335121.510312
2085.25158643,334474.78704
2085.27201814,334132.584205
2085.29244974,333275.064821
2085.31288154,332356.739471
2085.33331325,332482.814229
2085.35374485,333479.403318
2085.37417665,335099.594072
2085.39460836,337404.624265
2085.41503996,339909.775505
2085.43547176,342382.632198
2085.45590346,345201.003429
2085.47633527,346277.886667
2085.49676687,346742.872989
2085.51719857,347078.789611
2085.53763037,346669.58226
2085.55806197,346034.609019
2085.57849367,345441.915035
2085.59892547,344581.011031
2085.61935707,343747.092409
2085.63978877,342511.259105
2085.66022057,340296.182543
2085.68065217,337615.192989
2085.70108387,334387.276719
2085.72151567,
2085.74194727,329011.265529
2085.76237897,328397.464587
2085.78281077,328282.346814
2085.80324247,328271.264812
2085.82367417,329082.954684
2085.84410587,330635.905146
2085.86453746,331194.261754
2085.88496926,330762.292414
2085.90540096,330011.358646
2085.92583256,328409.416087
2085.94626436,326438.28234
2085.96669605,324377.011501
2085.98712765,322717.70994
2086.00755945,321318.479388
2086.02799114,319933.483103
2086.04842274,319414.636604
2086.06885454,319511.872061
2086.08928623,319561.312049
2086.10971793,319019.814301
2086.13014962,318741.449384
2086.15058132,318962.858043
2086.17101302,319350.821415
2086.19144471,318746.307491
2086.21187641,317288.150633
2086.2323082,315987.970974
2086.2527399,314530.549514
2086.27317149,313575.869982
2086.29360328,312974.408242
2086.31403498,312855.158509
2086.33446657,313794.236496
2086.35489837,315050.474869
2086.37533006,315735.682433
2086.39576165,315663.090262
2086.41619345,315187.430642
2086.43662514,314143.36777
2086.45705673,312843.09734
2086.47748852,311606.775844
2086.49792022,310751.211965
2086.51835181,310332.446062
2086.5387836,309663.219973
2086.55921519,308796.298631
2086.57964698,307363.198691
2086.60007868,305912.787198
2086.62051037,304327.270807
2086.64094206,302106.497421
2086.66137375,300784.708456
2086.68180544,298766.27089
2086.70223713,297678.172603
2086.72266882,296659.248037
2086.74310051,295797.818234
2086.7635322,293895.640423
2086.78396389,291240.36768
2086.80439558,288470.418657
2086.82482737,285536.129224
2086.84525896,282768.048259
2086.86569065,280141.152423
2086.88612244,278449.789008
2086.90655403,277211.520408
2086.92698581,275077.300398
2086.9474175,273106.377433
2086.96784909,270253.964445
2086.98828088,266478.852262
2087.00871257,262096.612705
2087.02914415,257661.791004
2087.04957594,253039.309583
2087.07000763,248826.106661
2087.09043932,244480.728538
2087.110871,240185.695763
2087.13130269,235345.371471
2087.15173438,230577.980172
2087.17216606,226494.479389
2087.19259775,222625.223222
2087.21302943,219034.498684
2087.23346112,215868.416196
2087.25389281,211953.720681
2087.27432459,207766.370669
2087.29475618,204008.231354
2087.31518786,200675.294401
2087.33561965,197738.546975
2087.35605123,195615.671887
2087.37648292,193133.129944
2087.3969147,192167.432375
2087.41734629,192127.638301
2087.43777797,193427.368358
2087.45820975,195263.356057
2087.47864134,199703.732855
2087.49907302,202269.762626
2087.5195048,205074.033689
2087.53993639,203864.019244
2087.56036807,200164.836406
2087.58079985,197407.927658
2087.60123144,194888.564322
2087.62166322,194040.519687
2087.6420949,194175.718751
2087.66252658,195223.350696
2087.68295826,
2087.70338995,206480.106591
2087.72382163,211753.502274
2087.74425341,215148.840801
2087.76468499,218300.776212
2087.78511667,222449.836353
2087.80554845,227878.76068
2087.82598003,235394.823422
2087.84641171,243653.49045
2087.8668435,252448.250029
2087.88727508,260968.481634
2087.90770676,268173.581026
2087.92813854,274887.544954
2087.94857012,281099.729917
2087.96900179,287060.085354
2087.98943347,292262.017647
2088.00986515,297436.687298
2088.03029693,302896.237924
2088.05072851,308433.344926
2088.07116019,314133.260982
2088.09159197,319151.180163
2088.11202365,323633.256968
2088.13245523,328072.700824
2088.152887,331327.561919
2088.17331868,333279.415568
2088.19375026,333304.979359
2088.21418204,330138.779889
2088.23461371,324386.621719
2088.25504529,319949.286422
2088.27547707,315284.934545
2088.29590875,308379.91509
2088.31634032,303444.19017
2088.3367721,299385.8754
2088.35720377,295646.186592
2088.37763555,293973.431176
2088.39806713,294078.662393
2088.4184988,293522.823577
2088.43893058,292957.68811
2088.45936215,291724.415906
2088.47979383,291565.476026
2088.5002256,290861.253886
2088.52065718,290770.391361
2088.54108885,293243.223852
2088.56152063,297323.555961
2088.5819523,300819.591385
2088.60238388,304329.003994
2088.62281565,309129.484316
2088.64324733,313027.245918
2088.6636789,315520.888499
2088.68411067,317639.946757
2088.70454235,318811.623472
2088.72497402,319185.10761
2088.74540569,319480.927183
2088.76583727,320438.646349
2088.78626904,321688.447078
2088.80670071,322483.309433
2088.82713229,322237.874553
2088.84756406,321533.996777
2088.86799573,319753.1686
2088.8884273,316038.48212
2088.90885907,310866.270649
2088.92929075,304168.941828
2088.94972242,295416.917448
2088.97015409,286148.77968
2088.99058576,276315.819694
2089.01101743,266817.618421
2089.0314491,258011.503087
2089.05188077,249739.324901
2089.07231254,240643.918658
2089.09274422,231588.234605
2089.11317579,224373.685979
2089.13360756,218896.17279
2089.15403923,216054.82098
2089.1744708,216654.111984
2089.19490257,215602.746801
2089.21533424,214032.968927
2089.2357658,211299.940239
2089.25619757,210840.34708
2089.27662924,211572.376954
2089.29706081,213714.041241
2089.31749258,215172.99632
2089.33792425,218266.309612
2089.35835582,220965.669778
2089.37878759,223591.165696
2089.39921915,228123.730415
2089.41965092,233661.777646
2089.44008259,238619.476629
2089.46051416,242098.522465
2089.48094593,246056.425446
2089.50137759,249843.710636
2089.52180926,252594.731249
2089.54224093,253335.175738
2089.56267259,254064.073711
2089.58310426,254822.459245
2089.60353593,256556.530532
2089.62396759,256537.275315
2089.64439926,
2089.66483103,253061.156341
2089.68526259,252710.460586
2089.70569426,253001.46619
2089.72612602,252931.494568
2089.74655759,252270.841818
2089.76698935,252309.376393
2089.78742102,251868.212065
2089.80785259,251646.31277
2089.82828435,252669.610144
2089.84871601,254080.142539
2089.86914758,255631.234337
2089.88957934,256286.028047
2089.91001101,256055.762543
2089.93044267,255741.751772
2089.95087434,256039.198836
2089.971306,255889.440542
2089.99173766,253387.088373
2090.01216933,249187.838734
2090.03260099,245014.582553
2090.05303265,242121.207324
2090.07346432,239554.844612
2090.09389598,237844.226737
2090.11432774,238597.031151
2090.13475931,242127.694361
2090.15519097,246645.881463
2090.17562273,251555.797386
2090.19605429,255937.153479
2090.21648596,258521.784808
2090.23691772,260337.118042
2090.25734928,261263.48
2090.27778094,262367.170751
2090.2982127,262569.478773
2090.31864426,263220.475673
2090.33907592,263465.065148
2090.35950769,264019.523475
2090.37993925,263722.988543
2090.40037091,264165.597298
2090.42080267,264096.118806
2090.44123423,262880.487652
2090.46166599,261306.234922
2090.48209765,259546.197381
2090.50252931,256691.644831
2090.52296097,253546.831212
2090.54339263,250004.745316
2090.56382429,245512.606336
2090.58425595,241446.677028
2090.60468761,239101.465044
2090.62511927,238298.742474
2090.64555103,238149.237421
2090.66598258,238003.872981
2090.68641424,237652.993946
2090.706846,238038.500101
2090.72727756,239604.61284
2090.74770922,242173.871082
2090.76814098,246245.56079
2090.78857254,251722.711052
2090.80900429,258244.006287
2090.82943595,264283.128277
2090.84986751,269709.584759
2090.87029927,274506.534104
2090.89073082,278035.840733
2090.91116248,281403.145127
2090.93159424,283371.700158
2090.95202579,284813.682625
2090.97245745,285454.156948
2090.99288921,285483.485448
2091.01332086,285769.758019
2091.03375242,287073.682064
2091.05418418,289080.328857
2091.07461583,291991.09809
2091.09504749,295650.850104
2091.11547915,299872.486377
2091.1359108,303272.777062
2091.15634256,306279.831717
2091.17677411,308389.963128
2091.19720577,309362.382468
2091.21763752,309753.27139
2091.23806908,310242.58505
2091.25850073,310614.657633
2091.27893249,310494.654886
2091.29936404,310171.322125
2091.3197957,309083.508109
2091.34022745,307796.247672
2091.360659,305579.765762
2091.38109066,302492.845941
2091.40152241,299663.041542
2091.42195397,298034.634257
2091.44238572,296893.589596
2091.46281737,296100.826219
2091.48324903,296111.16091
2091.50368068,295934.061842
2091.52411233,294088.71116
2091.54454399,291329.390983
2091.56497564,287744.838004
2091.58540729,284875.002291
2091.60583884,
2091.6262706,267896.15115
2091.64670225,277211.592779
2091.6671338,276363.126105
2091.68756555,275008.853388
2091.70799721,273697.792804
2091.72842876,271594.642912
2091.74886051,267160.859043
2091.76929216,263512.664376
2091.78972391,260907.336747
2091.81015546,255301.677764
2091.83058711,246968.430547
2091.85101886,237285.351701
2091.87145042,228158.075378
2091.89188207,223613.723855
2091.91231382,222701.338374
2091.93274537,222309.822425
2091.95317702,220604.745394
2091.97360877,216642.243132
2091.99404042,210859.747372
2092.01447197,202073.082493
2092.03490372,193497.737824
2092.05533537,186736.259824
2092.07576692,182006.377248
2092.09619867,180112.736428
2092.11663032,179392.592019
2092.13706207,176448.956604
2092.15749361,171183.31309
2092.17792526,164816.053798
2092.19835701,157759.466698
2092.21878856,150276.572251
2092.23922021,143766.798965
2092.25965186,136598.642893
2092.28008351,128538.875864
2092.30051505,119330.349867
2092.3209468,109331.935465
2092.34137845,102744.415602
2092.3618101,97025.6169846
2092.38224175,91121.9305802
2092.40267339,86410.6575683
2092.42310514,82678.4064252
2092.44353669,81633.1715032
2092.46396833,81523.7922149
2092.48440008,81331.8238532
2092.50483173,82137.1465317
2092.52526328,83611.664399
2092.54569502,86691.0967334
2092.56612667,91542.7441686
2092.58655822,96064.7618612
2092.60698996,98834.6119398
2092.62742161,102627.199523
2092.64785315,108283.971066
2092.6682849,115130.9696
2092.68871655,121328.684091
2092.70914809,128126.128102
2092.72957984,134710.489757
2092.75001148,138931.301773
2092.77044323,141895.138551
2092.79087477,146999.944291
2092.81130642,152498.038879
2092.83173816,156664.653656
2092.85216971,159941.868528
2092.87260135,162165.761991
2092.8930331,163339.231056
2092.91346464,162831.025929
2092.93389629,160040.327297
2092.95432803,155495.686805
2092.97475968,149697.786675
2092.99519122,144992.868172
2093.01562296,140687.252198
2093.03605451,138301.119333
2093.05648615,138528.612878
2093.07691789,140640.302071
2093.09734944,146412.680212
2093.11778118,152226.566501
2093.13821282,159634.494015
2093.15864437,169155.82384
2093.17907611,177505.135111
2093.19950775,186364.826142
2093.2199393,194315.927791
2093.24037104,204211.678169
2093.26080268,214681.23169
2093.28123422,224540.702883
2093.30166597,233481.378133
2093.32209761,241143.996086
2093.34252925,248360.401701
2093.36296089,255643.068508
2093.38339253,263570.028941
2093.40382428,270618.633049
2093.42425582,278381.197379
2093.44468746,284141.238761
2093.4651192,286902.35875
2093.48555084,285599.592023
2093.50598238,284414.553253
2093.52641412,285261.774082
2093.54684576,286205.707463
2093.5672773,
2093.58770905,288357.593322
2093.60814069,289503.680221
2093.62857223,292055.872103
2093.64900397,294865.404662
2093.66943561,297751.667256
2093.68986715,300665.844649
2093.71029889,303540.474927
2093.73073053,305350.581305
2093.75116217,306815.632615
2093.77159381,307809.307112
2093.79202535,307812.468791
2093.81245709,307731.542848
2093.83288873,306917.170364
2093.85332036,305475.287434
2093.873752,303896.993835
2093.89418364,302615.783601
2093.91461528,301813.531842
2093.93504692,300744.889471
2093.95547856,299973.635485
2093.9759102,299767.891568
2093.99634184,299419.610433
2094.01677347,298657.448929
2094.03720521,297524.567074
2094.05763685,295789.813328
2094.07806839,293840.073977
2094.09850013,292972.22959
2094.11893176,293294.18751
2094.1393633,294384.72319
2094.15979504,297163.012187
2094.18022668,299670.821444
2094.20065822,301532.375497
2094.22108995,303543.714026
2094.24152159,303415.942856
2094.26195313,303087.054181
2094.28238486,302314.645328
2094.3028165,301010.788234
2094.32324824,299428.041184
2094.34367977,297702.941298
2094.36411141,295506.566493
2094.38454305,293159.799186
2094.40497468,290840.303888
2094.42540632,287836.199103
2094.44583796,283351.703035
2094.46626959,276428.931691
2094.48670123,267079.166595
2094.50713286,258732.630741
2094.5275645,252730.817025
2094.54799614,249581.318845
2094.56842787,249365.942443
2094.58885941,248585.950096
2094.60929104,247227.40241
2094.62972278,246135.934126
2094.65015431,245650.871083
2094.67058605,244834.705272
2094.69101768,246327.504579
2094.71144922,248696.534738
2094.73188095,251485.400893
2094.75231259,252717.070118
2094.77274412,253983.672886
2094.79317586,255956.024359
2094.81360749,257940.575585
2094.83403902,261005.33751
2094.85447076,265321.360344
2094.87490239,268038.598168
2094.89533403,269522.488329
2094.91576566,269834.56012
2094.93619729,268340.292888
2094.95662903,266926.131595
2094.97706056,265525.19978
2094.99749219,263112.749523
2095.01792393,258386.906791
2095.03835556,249724.811073
2095.05878709,236445.807485
2095.07921883,223031.743348
2095.09965046,210920.89041
2095.12008199,199225.002921
2095.14051373,187926.292338
2095.16094526,178362.82387
2095.18137689,169438.045841
2095.20180862,161313.231573
2095.22224016,153664.054645
2095.24267189,146815.916621
2095.26310352,139204.682554
2095.28353505,132089.292071
2095.30396679,124108.538073
2095.32439842,117357.231296
2095.34482995,116309.423139
2095.36526168,119215.838405
2095.38569331,124488.872997
2095.40612494,134146.864366
2095.42655658,146419.716936
2095.44698821,160195.845742
2095.46741984,173167.352905
2095.48785147,188290.777374
2095.5082831,203145.612662
2095.52871473,
2095.54914646,224402.615699
2095.56957799,231817.291344
2095.59000972,238865.246495
2095.61044136,246277.697521
2095.63087289,252910.750746
2095.65130462,257887.153316
2095.67173625,262043.206494
2095.69216778,265631.126105
2095.71259951,269357.721295
2095.73303114,272495.495382
2095.75346267,275090.132071
2095.7738944,276819.360119
2095.79432603,277507.410594
2095.81475756,278097.129032
2095.83518929,279294.816844
2095.85562092,280642.00077
2095.87605255,282190.867403
2095.89648418,284440.558703
2095.9169158,286815.288932
2095.93734743,288541.319906
2095.95777906,290628.10926
2095.97821069,292203.725608
2095.99864232,292690.961027
2096.01907395,292179.55682
2096.03950558,290975.694576
2096.05993731,289160.690991
2096.08036884,287465.943446
2096.10080046,286839.285717
2096.12123219,287816.545957
2096.14166372,288554.233976
2096.16209545,289245.107631
2096.18252708,291196.328526
2096.20295861,293087.404742
2096.22339033,295266.454921
2096.24382196,296565.22381
2096.26425349,297683.185421
2096.28468522,298198.589116
2096.30511685,298270.765402
2096.32554837,298169.816301
2096.3459801,297623.992061
2096.36641173,295989.000372
2096.38684336,293214.160531
2096.40727498,289855.611159
2096.42770661,286711.470226
2096.44813834,282921.97162
2096.46856986,279154.328406
2096.48900149,274895.769542
2096.50943322,270033.766728
2096.52986474,265506.586432
2096.55029637,262757.139705
2096.5707281,262831.69107
2096.59115962,264982.360949
2096.61159125,267928.910695
2096.63202298,269360.813025
2096.6524545,270600.140247
2096.67288613,271271.274255
2096.69331786,271357.873265
2096.71374938,270040.701036
2096.73418111,268994.160327
2096.75461273,268149.664647
2096.77504426,268674.358689
2096.79547599,270316.617435
2096.81590761,271671.947449
2096.83633914,272541.72243
2096.85677086,272228.537493
2096.87720249,272165.663841
2096.89763411,272196.275084
2096.91806574,272122.733793
2096.93849736,272434.096502
2096.95892899,273124.407258
2096.97936061,273647.523591
2096.99979224,273949.805037
2097.02022396,273711.042639
2097.04065559,272662.69107
2097.06108711,271998.408147
2097.08151884,270632.983493
2097.10195046,269060.557004
2097.12238199,267847.44206
2097.14281371,267995.09284
2097.16324534,268018.004226
2097.18367686,267264.622794
2097.20410859,265724.014335
2097.22454021,264396.191062
2097.24497173,262973.422341
2097.26540346,262464.490013
2097.28583498,262394.571311
2097.30626661,261971.303115
2097.32669833,262402.629073
2097.34712985,263504.261874
2097.36756158,264490.169141
2097.3879932,264814.343741
2097.40842482,264737.601737
2097.42885645,265064.567293
2097.44928807,266165.740037
2097.46971969,268216.643598
2097.49015132,
2097.51058294,271250.02751
2097.53101456,277329.246962
2097.55144629,281316.169193
2097.57187781,285305.521546
2097.59230943,288836.089037
2097.61274116,291486.67572
2097.63317268,293614.686121
2097.6536044,294908.709699
2097.67403602,295749.656618
2097.69446755,296063.359157
2097.71489927,296160.138519
2097.73533089,296548.660075
2097.75576241,296536.550823
2097.77619414,296090.295176
2097.79662576,295360.459142
2097.81705728,294684.476803
2097.837489,294590.391596
2097.85792063,294979.326405
2097.87835225,295513.876842
2097.89878387,296867.749454
2097.91921549,298843.72621
2097.93964711,301483.424888
2097.96007873,304674.457142
2097.98051036,308036.360919
2098.00094198,310815.667916
2098.0213736,312701.056052
2098.04180522,314171.486139
2098.06223684,315411.910223
2098.08266846,316359.151208
2098.10310008,317243.038792
2098.12353181,318153.677927
2098.14396333,319324.414183
2098.16439495,320470.958818
2098.18482667,321778.777942
2098.20525819,322430.613896
2098.22568991,323717.914443
2098.24612153,324627.877361
2098.26655305,325350.469883
2098.28698477,326258.514783
2098.30741639,327104.271101
2098.32784791,328046.23022
2098.34827963,328846.559469
2098.36871126,329395.586257
2098.38914288,329844.428269
2098.4095745,329855.878714
2098.43000612,329615.876065
2098.45043774,329253.697498
2098.47086936,328633.437941
2098.49130098,327954.469647
2098.5117327,327119.553937
2098.53216422,326301.874724
2098.55259584,325441.089411
2098.57302756,324496.37377
2098.59345918,323437.60336
2098.6138907,322394.817648
2098.63432242,321376.240199
2098.65475394,320393.145522
2098.67518555,319411.218159
2098.69561727,318245.817372
2098.71604879,317062.093292
2098.73648041,315953.500494
2098.75691213,314913.782025
2098.77734365,313999.701915
2098.79777537,313265.67375
2098.81820699,312710.325721
2098.83863851,312204.124018
2098.85907023,311894.346405
2098.87950185,311683.660568
2098.89993337,311561.825158
2098.92036509,311429.137415
2098.9407967,311047.853578
2098.96122832,310634.317479
2098.98165994,310284.837112
2099.00209156,310124.995012
2099.02252318,309879.597283
2099.0429549,309552.491523
2099.06338642,309341.10636
2099.08381813,309142.033045
2099.10424975,308933.0694
2099.12468127,308819.041222
2099.14511299,308770.237815
2099.16554461,308819.424239
2099.18597613,308958.409125
2099.20640784,309183.825241
2099.22683946,309593.235445
2099.24727098,309737.817167
2099.2677027,309868.947012
2099.28813432,309894.343633
2099.30856583,310147.098242
2099.32899755,310599.454851
2099.34942917,310527.557319
2099.36986079,310555.834032
2099.3902924,310779.843923
2099.41072402,310980.323612
2099.43115564,311600.550453
2099.45158726,
2099.47201887,312366.571721
2099.49245049,312665.980139
2099.51288211,312780.84054
2099.53331373,313075.489884
2099.55374534,313493.960957
2099.57417696,313899.713848
2099.59460868,314481.934647
2099.6150403,314889.315209
2099.63547181,315390.060076
2099.65590353,315850.393543
2099.67633515,316104.146512
2099.69676666,315810.080221
2099.71719838,314556.91709
2099.73763,313021.106712
2099.75806151,311573.054225
2099.77849323,310204.258982
2099.79892485,309172.28966
2099.81935637,308286.421969
2099.83978808,307596.050459
2099.8602197,306541.263906
2099.88065141,305010.012019
2099.90108293,302665.288554
2099.92151455,298976.60376
2099.94194626,295985.100133
2099.96237778,294256.878314
2099.9828094,294438.342426
2100.00324111,295214.776321
2100.02367263,296966.0988
2100.04410425,298378.749021
2100.06453586,298813.530259
2100.08496748,298815.413985
2100.10539909,297684.800082
2100.12583081,297525.28511
2100.14626233,297720.843149
2100.16669404,297195.953331
2100.18712566,295280.988479
2100.20755717,293089.375637
2100.22798889,291356.632796
2100.24842051,289833.266777
2100.26885202,287552.749251
2100.28928374,284504.163806
2100.30971535,280967.098885
2100.33014687,277285.379338
2100.35057858,273069.622949
2100.3710102,268267.898309
2100.39144171,262678.152426
2100.41187343,256050.831903
2100.43230505,249046.614253
2100.45273676,242476.171031
2100.47316828,237109.882994
2100.49359989,234129.668811
2100.51403161,234567.0452
2100.53446312,238110.296599
2100.55489474,243660.147271
2100.57532645,251303.065326
2100.59575807,260733.67549
2100.61618958,271421.368928
2100.6366213,281566.104246
2100.65705291,290871.630972
2100.67748443,298263.001213
2100.69791614,304304.294792
2100.71834776,309249.94073
2100.73877947,313751.502273
2100.75921099,316606.128254
2100.7796426,317090.686455
2100.80007422,315766.662431
2100.82050583,313592.660094
2100.84093735,312144.809674
2100.86136906,311740.735344
2100.88180068,311960.844458
2100.90223219,310004.553657
2100.92266391,307588.965895
2100.94309552,305223.511252
2100.96352713,302655.745649
2100.98395875,300508.621707
2101.00439036,298675.652921
2101.02482208,295780.098791
2101.04525359,292321.494741
2101.06568521,289052.445705
2101.08611692,285585.38827
2101.10654854,282346.197685
2101.12698005,278973.700658
2101.14741176,276015.688188
2101.16784338,272571.853304
2101.18827489,268530.707866
2101.20870661,265269.111314
2101.22913822,262058.385452
2101.24956993,260151.279703
2101.27000145,259580.223078
2101.29043306,259876.493288
2101.31086478,260122.688695
2101.33129629,258981.714387
2101.3517279,258295.508312
2101.37215962,257492.457772
2101.39259113,257301.073657
2101.41302275,
2101.43345436,260793.780489
2101.45388597,264872.026156
2101.47431759,268390.082125
2101.4947492,271495.069127
2101.51518081,273572.107107
2101.53561253,276163.919837
2101.55604404,279456.666223
2101.57647566,283175.456962
2101.59690737,286738.397023
2101.61733888,289800.286996
2101.6377705,292116.178638
2101.65820221,293830.942033
2101.67863382,294881.787297
2101.69906534,295418.728401
2101.71949705,295405.5022
2101.73992866,295205.205097
2101.76036018,295499.095515
2101.78079189,296638.946348
2101.8012235,297041.800436
2101.82165522,296748.739291
2101.84208673,296726.597338
2101.86251834,297336.031035
2101.88295006,297859.137718
2101.90338157,298415.86884
2101.92381318,298788.081627
2101.9442449,299421.956518
2101.96467641,299988.876608
2101.98510802,300398.452688
2102.00553974,300838.501048
2102.02597125,301070.074251
2102.04640296,301060.533262
2102.06683458,301017.552885
2102.08726619,300650.081229
2102.1076978,300139.859303
2102.12812942,299965.733169
2102.14856103,299711.049642
2102.16899264,299645.338753
2102.18942425,299510.104578
2102.20985577,300143.618202
2102.23028748,300363.200996
2102.25071909,300845.728909
2102.27115061,301447.680176
2102.29158232,302157.325592
2102.31201393,303095.040031
2102.33244564,303975.091587
2102.35287716,304890.945099
2102.37330877,305567.198552
2102.39374048,305959.898137
2102.414172,306237.924488
2102.43460361,306461.774162
2102.45503532,306606.367803
2102.47546683,306434.498022
2102.49589845,306201.780842
2102.51633016,305742.157183
2102.53676167,305147.956106
2102.55719328,304228.307851
2102.577625,301472.421039
2102.59805661,298105.484045
2102.61848822,294598.720496
2102.63891984,289667.057752
2102.65935145,283912.511595
2102.67978306,277899.437768
2102.70021467,272371.116606
2102.72064629,267942.367484
2102.741078,264031.257334
2102.76150951,260369.456836
2102.78194112,258189.882882
2102.80237274,256468.345735
2102.82280435,254917.886912
2102.84323606,252446.436842
2102.86366767,251828.768002
2102.88409919,253804.078211
2102.9045309,257545.479613
2102.92496241,263358.7745
2102.94539402,270614.180026
2102.96582573,276266.957076
2102.98625725,278851.982082
2103.00668886,278838.548262
2103.02712057,276692.648021
2103.04755208,272305.331636
2103.0679837,267289.025434
2103.08841541,263849.189925
2103.10884702,262718.801817
2103.12927863,262350.778659
2103.14971025,263446.290249
2103.17014186,265157.763297
2103.19057347,266532.846383
2103.21100508,265425.070806
2103.2314367,262643.882146
2103.25186831,259829.110294
2103.27229992,258308.255582
2103.29273153,258846.556383
2103.31316324,261224.110663
2103.33359476,264610.019365
2103.35402637,270208.789319
2103.37445808,
2103.39488959,284442.441875
2103.41532131,292810.896439
2103.43575292,300182.543649
2103.45618443,308018.771555
2103.47661614,315551.829555
2103.49704775,321721.285531
2103.51747927,326260.634584
2103.53791098,329170.268047
2103.55834259,331357.805281
2103.5787742,332590.391186
2103.59920582,332921.709275
2103.61963733,333156.679671
2103.64006904,333062.928557
2103.66050065,332932.562197
2103.68093226,333082.098253
2103.70136388,333168.736871
2103.72179549,333319.322957
2103.7422271,333943.359408
2103.76265871,333846.838845
2103.78309033,333462.466514
2103.80352194,333333.776111
2103.82395365,333525.855626
2103.84438516,333708.851721
2103.86481677,332878.388693
2103.88524849,332056.163115
2103.90568,331714.981901
2103.92611171,331687.945986
2103.94654332,331293.380099
2103.96697483,331670.689917
2103.98740655,331201.588502
2104.00783816,330673.916998
2104.02826967,330176.039573
2104.04870138,329435.998618
2104.069133,328571.30355
2104.08956451,326770.643585
2104.10999622,325128.573071
2104.13042783,322443.449653
2104.15085954,318438.278953
2104.17129106,315031.598847
2104.19172267,312607.22992
2104.21215428,311262.578302
2104.23258589,311350.637287
2104.25301751,313834.397773
2104.27344912,315536.225821
2104.29388073,316623.57968
2104.31431234,316629.47131
2104.33474405,317077.112405
2104.35517557,317987.935484
2104.37560718,319849.631837
2104.39603889,322125.686516
